,company name,industry33,stock market,stock number
0,極洋,水産・農林業,東証プライム,1301
1,ニチロ,水産・農林業,東証1部,1331
2,ニッスイ,水産・農林業,東証プライム,1332
3,マルハニチロ,水産・農林業,東証プライム,1333
4,マルハニチロホールディングス,水産・農林業,東証1部,1334
5,雪国まいたけ,水産・農林業,東証プライム,1375
6,カネコ種苗,水産・農林業,東証スタンダード,1376
7,サカタのタネ,水産・農林業,東証プライム,1377
8,雪国まいたけ,水産・農林業,東証2部,1378
9,ホクト,水産・農林業,東証プライム,1379
10,秋川牧園,水産・農林業,東証スタンダード,1380
11,アクシーズ,水産・農林業,東証スタンダード,1381
12,ホーブ,水産・農林業,東証スタンダード,1382
13,ベルグアース,水産・農林業,東証スタンダード,1383
14,ホクリヨウ,水産・農林業,東証スタンダード,1384
15,住友石炭鉱業,鉱業,東証1部,1503
16,住石ホールディングス,鉱業,東証スタンダード,1514
17,日鉄鉱業,鉱業,東証プライム,1515
18,三井松島ホールディングス,鉱業,東証プライム,1518
19,ＩＮＰＥＸ,鉱業,東証プライム,1605
20,日本海洋掘削,鉱業,東証1部,1606
21,関東天然瓦斯開発,鉱業,東証1部,1661
22,石油資源開発,鉱業,東証プライム,1662
23,Ｋ＆Ｏエナジーグループ,鉱業,東証プライム,1663
24,共立マテリアル,鉱業,名証2部,1702
25,ジパング,鉱業,東証JASDAQ（スタンダード）,2684
26,ルーデン・ホールディングス,建設業,東証グロース,1400
27,エムビーエス,建設業,東証グロース,1401
28,サーラ住宅,建設業,東証2部,1405
29,ウエストホールディングス,建設業,東証スタンダード,1407
30,サムシングホールディングス,建設業,東証JASDAQ（グロース）,1408
31,チャイナ・ボーチー・エンバイロメンタル・ソリューションズ・テクノロジー（ホールディング）カンパニー・リミテッド,建設業,東証1部,1412
32,ヒノキヤグループ,建設業,東証プライム,1413
33,ショーボンドホールディングス,建設業,東証プライム,1414
34,日本インテグランドホールディングス,建設業,大証,1416
35,ミライト・ワン,建設業,東証プライム,1417
36,インターライフホールディングス,建設業,東証スタンダード,1418
37,タマホーム,建設業,東証プライム,1419
38,サンヨーホームズ,建設業,東証スタンダード,1420
39,日本アクア,建設業,東証プライム,1429
40,ファーストコーポレーション,建設業,東証プライム,1430
41,Ｌｉｂ　Ｗｏｒｋ,建設業,東証グロース,1431
42,ベステラ,建設業,東証プライム,1433
43,ＪＥＳＣＯホールディングス,建設業,東証スタンダード,1434
44,Ｒｏｂｏｔ　Ｈｏｍｅ,建設業,東証プライム,1435
45,フィット,建設業,東証グロース,1436
46,岐阜造園,建設業,東証スタンダード,1438
47,安江工務店,建設業,東証スタンダード,1439
48,技研ホールディングス,建設業,東証スタンダード,1443
49,ニッソウ,建設業,東証グロース,1444
50,キャンディル,建設業,東証スタンダード,1446
51,ＩＴｂｏｏｋホールディングス,建設業,東証グロース,1447
52,スペースバリューホールディングス,建設業,東証1部,1448
53,ＦＵＪＩジャパン,建設業,札証普通,1449
54,田中建設工業,建設業,東証スタンダード,1450
55,ＫＨＣ,建設業,東証スタンダード,1451
56,ジェイオーグループホールディングス,建設業,大証,1710
57,ＳＤＳホールディングス,建設業,東証スタンダード,1711
58,ダイセキ環境ソリューション,建設業,東証プライム,1712
59,第一カッター興業,建設業,東証プライム,1716
60,美樹工業,建設業,東証スタンダード,1718
61,安藤・間,建設業,東証プライム,1719
62,東急建設,建設業,東証プライム,1720
63,コムシスホールディングス,建設業,東証プライム,1721
64,ミサワホーム,建設業,東証1部,1722
65,日本電技,建設業,東証スタンダード,1723
66,シンクレイヤ,建設業,東証スタンダード,1724
67,フジタ,建設業,東証2部,1725
68,ビーアールホールディングス,建設業,東証プライム,1726
69,ミサワホーム中国,建設業,東証JASDAQ（スタンダード）,1728
70,三光ソフランホールディングス,建設業,へ証,1729
71,麻生フオームクリート,建設業,東証スタンダード,1730
72,北弘電社,建設業,札証普通,1734
73,伊田テクノス,建設業,ジ証,1735
74,オーテック,建設業,東証スタンダード,1736
75,三井金属エンジニアリング,建設業,東証2部,1737
76,ＮＩＴＴＯＨ,建設業,名証メイン,1738
77,メルディアＤＣ,建設業,東証グロース,1739
78,ミサワホームサンイン,建設業,ジ証,1741
79,セコムテクノサービス,建設業,東証2部,1742
80,コーアツ工業,建設業,東証スタンダード,1743
81,キョーエイ産業,建設業,ジ証,1744
82,ミサワホーム北日本,建設業,ジ証,1748
83,カナック,建設業,大証,1750
84,日立プラント建設サービス,建設業,ジ証,1751
85,土屋ツーバイホーム,建設業,ジ証,1753
86,東新住建,建設業,ジ証,1754
87,和興エンジニアリング,建設業,ジ証,1756
88,中小企業ホールディングス,建設業,東証スタンダード,1757
89,太洋基礎工業,建設業,東証スタンダード,1758
90,ミサワホーム北海道,建設業,札証普通,1761
91,高松コンストラクショングループ,建設業,東証プライム,1762
92,北陸ミサワホーム,建設業,ジ証,1763
93,工藤建設,建設業,東証スタンダード,1764
94,東建コーポレーション,建設業,東証プライム,1766
95,沖ウィンテック,建設業,東証2部,1767
96,ソネック,建設業,東証スタンダード,1768
97,藤田エンジニアリング,建設業,東証スタンダード,1770
98,日本乾溜工業,建設業,福証普通,1771
99,ＹＴＬ,建設業,東証プライム,1773
100,機動建設工業,建設業,大証,1774
101,富士古河Ｅ＆Ｃ,建設業,東証スタンダード,1775
102,三井住建道路,建設業,東証スタンダード,1776
103,川崎設備工業,建設業,名証メイン,1777
104,古河総合設備,建設業,東証2部,1778
105,松本建工,建設業,ジ証,1779
106,ヤマウラ,建設業,東証プライム,1780
107,国土総合建設,建設業,ジ証,1781
108,常磐開発,建設業,東証JASDAQ（スタンダード）,1782
109,アジアゲートホールディングス,建設業,東証スタンダード,1783
110,オリエンタル白石,建設業,東証プライム,1786
111,ナカボーテック,建設業,東証スタンダード,1787
112,三東工業社,建設業,東証スタンダード,1788
113,ＥＴＳホールディングス,建設業,東証スタンダード,1789
114,平和奥田,建設業,大証,1790
115,みらい建設グループ,建設業,東証1部,1792
116,大本組,建設業,東証スタンダード,1793
117,マサル,建設業,東証スタンダード,1795
118,守谷商会,建設業,東証スタンダード,1798
119,第一建設工業,建設業,東証スタンダード,1799
120,大成建設,建設業,東証プライム,1801
121,大林組,建設業,東証プライム,1802
122,清水建設,建設業,東証プライム,1803
123,飛島建設,建設業,東証プライム,1805
124,佐藤渡辺,建設業,東証スタンダード,1807
125,長谷工コーポレーション,建設業,東証プライム,1808
126,松井建設,建設業,東証プライム,1810
127,錢高組,建設業,東証スタンダード,1811
128,鹿島,建設業,東証プライム,1812
129,不動テトラ,建設業,東証プライム,1813
130,大末建設,建設業,東証プライム,1814
131,鉄建建設,建設業,東証プライム,1815
132,安藤建設,建設業,東証1部,1816
133,日鉄住金テックスエンジ,建設業,東証1部,1819
134,西松建設,建設業,東証プライム,1820
135,三井住友建設,建設業,東証プライム,1821
136,大豊建設,建設業,東証プライム,1822
137,前田建設工業,建設業,東証1部,1824
138,佐田建設,建設業,東証スタンダード,1826
139,ナカノフドー建設,建設業,東証スタンダード,1827
140,田辺工業,建設業,東証スタンダード,1828
141,北海電気工事,建設業,札証普通,1832
142,奥村組,建設業,東証プライム,1833
143,大和小田急建設,建設業,東証1部,1834
144,東鉄工業,建設業,東証プライム,1835
145,真柄建設,建設業,東証1部,1839
146,土屋ホールディングス,建設業,東証スタンダード,1840
147,サンユー建設,建設業,東証スタンダード,1841
148,大盛工業,建設業,東証スタンダード,1844
149,鈴縫工業,建設業,東証2部,1846
150,イチケン,建設業,東証プライム,1847
151,富士ピー・エス,建設業,東証スタンダード,1848
152,南海辰村建設,建設業,東証スタンダード,1850
153,淺沼組,建設業,東証プライム,1852
154,森組,建設業,東証スタンダード,1853
155,新井組,建設業,東証1部,1854
156,井上工業,建設業,東証2部,1858
157,戸田建設,建設業,東証プライム,1860
158,熊谷組,建設業,東証プライム,1861
159,横河工事,建設業,東証2部,1862
160,青木あすなろ建設,建設業,東証1部,1865
161,北野建設,建設業,東証スタンダード,1866
162,植木組,建設業,東証スタンダード,1867
163,三井ホーム,建設業,東証1部,1868
164,名工建設,建設業,名証メイン,1869
165,矢作建設工業,建設業,東証プライム,1870
166,ピーエス三菱,建設業,東証プライム,1871
167,日本ハウスホールディングス,建設業,東証プライム,1873
168,青木マリーン,建設業,東証2部,1875
169,新日本建設,建設業,東証プライム,1879
170,スルガコーポレーション,建設業,東証2部,1880
171,ＮＩＰＰＯ,建設業,東証1部,1881
172,東亜道路工業,建設業,東証プライム,1882
173,前田道路,建設業,東証1部,1883
174,日本道路,建設業,東証プライム,1884
175,東亜建設工業,建設業,東証プライム,1885
176,日本国土開発,建設業,東証プライム,1887
177,若築建設,建設業,東証プライム,1888
178,あおみ建設,建設業,東証1部,1889
179,東洋建設,建設業,東証プライム,1890
180,徳倉建設,建設業,名証メイン,1892
181,五洋建設,建設業,東証プライム,1893
182,大成ロテック,建設業,東証1部,1895
183,大林道路,建設業,東証1部,1896
184,金下建設,建設業,東証スタンダード,1897
185,世紀東急工業,建設業,東証プライム,1898
186,福田組,建設業,東証プライム,1899
187,白石,建設業,東証2部,1900
188,山崎建設,建設業,ジ証,1902
189,大成温調,建設業,東証スタンダード,1904
190,テノックス,建設業,東証スタンダード,1905
191,細田工務店,建設業,東証JASDAQ（スタンダード）,1906
192,東北ミサワホーム,建設業,東証1部,1907
193,三平建設,建設業,ジ証,1908
194,住友林業,建設業,東証プライム,1911
195,旭ホームズ,建設業,ジ証,1913
196,日本基礎技術,建設業,東証スタンダード,1914
197,日成ビルド工業,建設業,東証1部,1916
198,ヤマダ・エスバイエルホーム,建設業,東証1部,1919
199,巴コーポレーション,建設業,東証スタンダード,1921
200,パナホーム,建設業,東証1部,1924
201,大和ハウス工業,建設業,東証プライム,1925
202,ライト工業,建設業,東証プライム,1926
203,積水ハウス,建設業,東証プライム,1928
204,日特建設,建設業,東証プライム,1929
205,北陸電気工事,建設業,東証プライム,1930
206,日本電通,建設業,東証2部,1931
207,コミューチュア,建設業,東証1部,1932
208,ＳＹＳＫＥＮ,建設業,東証2部,1933
209,ユアテック,建設業,東証プライム,1934
210,ＴＴＫ,建設業,東証2部,1935
211,シーキューブ,建設業,名証1部,1936
212,西部電気工業,建設業,東証1部,1937
213,日本リーテック,建設業,東証プライム,1938
214,四電工,建設業,東証プライム,1939
215,つうけん,建設業,東証2部,1940
216,中電工,建設業,東証プライム,1941
217,関電工,建設業,東証プライム,1942
218,大明,建設業,東証1部,1943
219,きんでん,建設業,東証プライム,1944
220,東京エネシス,建設業,東証プライム,1945
221,トーエネック,建設業,東証プライム,1946
222,弘電社,建設業,東証スタンダード,1948
223,住友電設,建設業,東証プライム,1949
224,日本電設工業,建設業,東証プライム,1950
225,エクシオグループ,建設業,東証プライム,1951
226,新日本空調,建設業,東証プライム,1952
227,東電通,建設業,東証1部,1955
228,ＮＤＳ,建設業,東証1部,1956
229,保安工業,建設業,東証2部,1957
230,九電工,建設業,東証プライム,1959
231,サンテック,建設業,東証スタンダード,1960
232,三機工業,建設業,東証プライム,1961
233,日揮ホールディングス,建設業,東証プライム,1963
234,中外炉工業,建設業,東証プライム,1964
235,テクノ菱和,建設業,東証スタンダード,1965
236,高田工業所,建設業,東証スタンダード,1966
237,ヤマト,建設業,東証スタンダード,1967
238,太平電業,建設業,東証プライム,1968
239,高砂熱学工業,建設業,東証プライム,1969
240,日立プラントテクノロジー,建設業,東証1部,1970
241,三晃金属工業,建設業,東証スタンダード,1972
242,朝日工業社,建設業,東証プライム,1975
243,明星工業,建設業,東証プライム,1976
244,大氣社,建設業,東証プライム,1979
245,ダイダン,建設業,東証プライム,1980
246,協和日成,建設業,東証スタンダード,1981
247,日比谷総合設備,建設業,東証プライム,1982
248,東芝プラントシステム,建設業,東証1部,1983
249,三信建設工業,建設業,東証JASDAQ（スタンダード）,1984
250,大和電設工業,建設業,ジ証,1985
251,日商インターライフ,建設業,ジ証,1986
252,ソルコム,建設業,東証2部,1987
253,ショーボンド建設,建設業,東証1部,1988
254,北陸電話工事,建設業,東証2部,1989
255,東邦建,建設業,ジ証,1990
256,神田通信機,建設業,東証スタンダード,1992
257,高橋カーテンウォール工業,建設業,東証スタンダード,1994
258,ＡＳ－ＳＺＫｉ,建設業,ジ証,1995
259,暁飯島工業,建設業,東証スタンダード,1997
260,日本土建,建設業,ジ証,1998
261,サイタホールディングス,建設業,福証普通,1999
262,塩見ホールディングス,建設業,大証,2414
263,フィル・カンパニー,建設業,東証プライム,3267
264,テスコ,建設業,ジ証,4226
265,ドラフト,建設業,東証グロース,5070
266,ヴィス,建設業,東証スタンダード,5071
267,テスホールディングス,建設業,東証プライム,5074
268,アップコン,建設業,名証ネクスト,5075
269,セレコーポレーション,建設業,東証スタンダード,5078
270,ノバック,建設業,東証スタンダード,5079
271,ＯＳＪＢホールディングス,建設業,東証1部,5912
272,東洋エンジニアリング,建設業,東証プライム,6330
273,千代田化工建設,建設業,東証スタンダード,6366
274,レイズネクスト,建設業,東証プライム,6379
275,技研興業,建設業,東証2部,9764
276,ニップン,食料品,東証プライム,2001
277,日清製粉グループ本社,食料品,東証プライム,2002
278,日東富士製粉,食料品,東証スタンダード,2003
279,昭和産業,食料品,東証プライム,2004
280,東福製粉,食料品,福証普通,2006
281,増田製粉所,食料品,東証2部,2008
282,鳥越製粉,食料品,東証スタンダード,2009
283,日本農産工業,食料品,東証1部,2051
284,協同飼料,食料品,東証1部,2052
285,中部飼料,食料品,東証プライム,2053
286,日和産業,食料品,東証スタンダード,2055
287,日本配合飼料,食料品,東証1部,2056
288,雪印種苗,食料品,東証2部,2057
289,ヒガシマル,食料品,福証普通,2058
290,ユニ・チャーム　ペットケア,食料品,東証1部,2059
291,フィード・ワン,食料品,東証プライム,2060
292,東洋精糖,食料品,東証スタンダード,2107
293,日本甜菜製糖,食料品,東証プライム,2108
294,ＤＭ三井製糖ホールディングス,食料品,東証プライム,2109
295,塩水港精糖,食料品,東証スタンダード,2112
296,新光製糖,食料品,ジ証,2113
297,フジ日本精糖,食料品,東証スタンダード,2114
298,日新製糖,食料品,東証2部,2116
299,ウェルネオシュガー,食料品,東証プライム,2117
300,森永製菓,食料品,東証プライム,2201
301,明治製菓,食料品,東証1部,2202
302,中村屋,食料品,東証プライム,2204
303,江崎グリコ,食料品,東証プライム,2206
304,名糖産業,食料品,東証プライム,2207
305,ブルボン,食料品,東証スタンダード,2208
306,井村屋グループ,食料品,東証プライム,2209
307,不二家,食料品,東証プライム,2211
308,山崎製パン,食料品,東証プライム,2212
309,第一屋製パン,食料品,東証スタンダード,2215
310,カンロ,食料品,東証スタンダード,2216
311,モロゾフ,食料品,東証プライム,2217
312,日糧製パン,食料品,札証普通,2218
313,亀田製菓,食料品,東証プライム,2220
314,岩塚製菓,食料品,東証スタンダード,2221
315,寿スピリッツ,食料品,東証プライム,2222
316,コモ,食料品,東証スタンダード,2224
317,湖池屋,食料品,東証スタンダード,2226
318,三星食品,食料品,へ証,2227
319,シベール,食料品,東証JASDAQ（スタンダード）,2228
320,カルビー,食料品,東証プライム,2229
321,明治乳業,食料品,東証1部,2261
322,雪印乳業,食料品,東証1部,2262
323,森永乳業,食料品,東証プライム,2264
324,六甲バター,食料品,東証プライム,2266
325,ヤクルト本社,食料品,東証プライム,2267
326,Ｂ－Ｒ　サーティワンアイスクリーム,食料品,東証スタンダード,2268
327,明治ホールディングス,食料品,東証プライム,2269
328,雪印メグミルク,食料品,東証プライム,2270
329,プリマハム,食料品,東証プライム,2281
330,日本ハム,食料品,東証プライム,2282
331,伊藤ハム,食料品,東証1部,2284
332,林兼産業,食料品,東証スタンダード,2286
333,丸大食品,食料品,東証プライム,2288
334,相模ハム,食料品,ジ証,2289
335,米久,食料品,東証1部,2290
336,福留ハム,食料品,東証スタンダード,2291
337,Ｓ　Ｆｏｏｄｓ,食料品,東証プライム,2292
338,滝沢ハム,食料品,東証スタンダード,2293
339,柿安本店,食料品,東証プライム,2294
340,伊藤ハム米久ホールディングス,食料品,東証プライム,2296
341,サッポロホールディングス,食料品,東証プライム,2501
342,アサヒグループホールディングス,食料品,東証プライム,2502
343,キリンホールディングス,食料品,東証プライム,2503
344,宝ホールディングス,食料品,東証プライム,2531
345,オエノンホールディングス,食料品,東証プライム,2533
346,メルシャン,食料品,東証1部,2536
347,ジャパン・フード＆リカー・アライアンス,食料品,東証2部,2538
348,養命酒製造,食料品,東証プライム,2540
349,マルサンアイ,食料品,名証メイン,2551
350,三国コカ・コーラボトリング,食料品,東証1部,2572
351,北海道コカ・コーラボトリング,食料品,東証スタンダード,2573
352,四国コカ・コーラボトリング,食料品,東証1部,2578
353,コカ・コーラ　ボトラーズジャパンホールディングス,食料品,東証プライム,2579
354,コカ・コーライーストジャパン,食料品,東証1部,2580
355,ライフドリンク　カンパニー,食料品,東証スタンダード,2585
356,フルッタフルッタ,食料品,東証グロース,2586
357,サントリー食品インターナショナル,食料品,東証プライム,2587
358,プレミアムウォーターホールディングス,食料品,東証スタンダード,2588
359,ゴールドパック,食料品,ジ証,2589
360,ダイドーグループホールディングス,食料品,東証プライム,2590
361,カルピス,食料品,東証1部,2591
362,伊藤園,食料品,東証プライム,2593
363,キーコーヒー,食料品,東証プライム,2594
364,ユニカフェ,食料品,東証スタンダード,2597
365,アサヒ飲料,食料品,東証1部,2598
366,ジャパンフーズ,食料品,東証スタンダード,2599
367,日清オイリオグループ,食料品,東証プライム,2602
368,不二製油グループ本社,食料品,東証プライム,2607
369,ボーソー油脂,食料品,東証2部,2608
370,攝津製油,食料品,東証2部,2611
371,かどや製油,食料品,東証スタンダード,2612
372,Ｊ－オイルミルズ,食料品,東証プライム,2613
373,キッコーマン,食料品,東証プライム,2801
374,味の素,食料品,東証プライム,2802
375,ブルドックソース,食料品,東証プライム,2804
376,エスビー食品,食料品,東証スタンダード,2805
377,ユタカフーズ,食料品,東証スタンダード,2806
378,キユーピー,食料品,東証プライム,2809
379,ハウス食品グループ本社,食料品,東証プライム,2810
380,カゴメ,食料品,東証プライム,2811
381,焼津水産化学工業,食料品,東証スタンダード,2812
382,和弘食品,食料品,東証スタンダード,2813
383,佐藤食品工業,食料品,東証スタンダード,2814
384,アリアケジャパン,食料品,東証プライム,2815
385,ダイショー,食料品,東証スタンダード,2816
386,ギャバン,食料品,東証JASDAQ（スタンダード）,2817
387,ピエトロ,食料品,東証プライム,2818
388,エバラ食品工業,食料品,東証スタンダード,2819
389,やまみ,食料品,東証プライム,2820
390,アヲハタ,食料品,東証スタンダード,2830
391,はごろもフーズ,食料品,東証スタンダード,2831
392,ニチレイ,食料品,東証プライム,2871
393,セイヒョー,食料品,東証スタンダード,2872
394,加ト吉,食料品,東証1部,2873
395,東洋水産,食料品,東証プライム,2875
396,デルソーレ,食料品,東証スタンダード,2876
397,日東ベスト,食料品,東証スタンダード,2877
398,赤城水産,食料品,ジ証,2878
399,ニチロサンフーズ,食料品,ジ証,2879
400,ミホウジャパン,食料品,へ証,2880
401,ケイエス冷凍食品,食料品,名証2部,2881
402,イートアンドホールディングス,食料品,東証プライム,2882
403,大冷,食料品,東証スタンダード,2883
404,ヨシムラ・フード・ホールディングス,食料品,東証プライム,2884
405,オリエンタル酵母工業,食料品,東証2部,2891
406,日本食品化工,食料品,東証スタンダード,2892
407,ローマイヤ,食料品,東証2部,2893
408,石井食品,食料品,東証スタンダード,2894
409,日清食品ホールディングス,食料品,東証プライム,2897
410,ソントン食品工業,食料品,東証2部,2898
411,永谷園ホールディングス,食料品,東証プライム,2899
412,石垣食品,食料品,東証スタンダード,2901
413,太陽化学,食料品,名証メイン,2902
414,シノブフーズ,食料品,東証スタンダード,2903
415,一正蒲鉾,食料品,東証プライム,2904
416,オーケー食品工業,食料品,東証スタンダード,2905
417,ホッコク,食料品,ジ証,2906
418,あじかん,食料品,東証スタンダード,2907
419,フジッコ,食料品,東証プライム,2908
420,トオカツフーズ,食料品,ジ証,2909
421,ロック・フィールド,食料品,東証プライム,2910
422,旭松食品,食料品,東証スタンダード,2911
423,鐘崎,食料品,ジ証,2912
424,フジフーズ,食料品,ジ証,2913
425,ＪＴ,食料品,東証プライム,2914
426,ケンコーマヨネーズ,食料品,東証プライム,2915
427,仙波糖化工業,食料品,東証スタンダード,2916
428,大森屋,食料品,東証スタンダード,2917
429,わらべや日洋ホールディングス,食料品,東証プライム,2918
430,マルタイ,食料品,福証普通,2919
431,フクシマフーズ,食料品,ジ証,2921
432,なとり,食料品,東証プライム,2922
433,サトウ食品,食料品,東証スタンダード,2923
434,イフジ産業,食料品,東証スタンダード,2924
435,ピックルスコーポレーション,食料品,東証プライム,2925
436,篠崎屋,食料品,東証スタンダード,2926
437,ＡＦＣ－ＨＤアムスライフサイエンス,食料品,東証スタンダード,2927
438,ファーマフーズ,食料品,東証プライム,2929
