,company name,industry33,stock market,stock number
1898,東北新社,情報・通信業,東証JASDAQスタンダード,2329
1899,ACCESS,情報・通信業,東証マザーズ,4813
1900,サインポスト,情報・通信業,東証マザーズ,3996
1901,エムティーアイ,情報・通信業,東証1部,9438
1902,フィックスターズ,情報・通信業,東証1部,3687
1903,朝日放送,情報・通信業,東証1部,9405
1904,ソフトウェア・サービス,情報・通信業,東証JASDAQスタンダード,3733
1905,創通,情報・通信業,東証JASDAQスタンダード,3711
1906,アルゴグラフィックス,情報・通信業,東証1部,7595
1907,アルファシステムズ,情報・通信業,東証1部,4719
1908,リミックスポイント,情報・通信業,東証2部,3825
1909,ドリコム,情報・通信業,東証マザーズ,3793
1910,オプティム,情報・通信業,東証1部,3694
1911,クルーズ,情報・通信業,東証JASDAQスタンダード,2138
1912,プロトコーポレーション,情報・通信業,東証JASDAQスタンダード,4298
1913,ソリトンシステムズ,情報・通信業,東証1部,3040
1914,JIG-SAW,情報・通信業,東証マザーズ,3914
1915,アイネス,情報・通信業,東証1部,9742
1916,東計電算,情報・通信業,東証1部,4746
1917,FFRI,情報・通信業,東証マザーズ,3692
1918,ディジタルメディアプロフェッショナル,情報・通信業,東証マザーズ,3652
1919,gumi,情報・通信業,東証1部,3903
1920,さくらインターネット,情報・通信業,東証1部,3778
1921,AOI_TYOホールディングス,情報・通信業,東証1部,3975
1922,UUUM,情報・通信業,東証マザーズ,3990
1923,アエリア,情報・通信業,東証JASDAQスタンダード,3758
1924,GMOクラウド,情報・通信業,東証1部,3788
1925,アイネット,情報・通信業,東証1部,9600
1926,メディアドゥホールディングス,情報・通信業,東証1部,3678
1927,サイボウズ,情報・通信業,東証1部,4776
1928,フリービット,情報・通信業,東証1部,3843
1929,チェンジ,情報・通信業,東証マザーズ,3962
1930,イグニス,情報・通信業,東証マザーズ,3689
1931,カイカ,情報・通信業,東証JASDAQスタンダード,2315
1932,豆蔵ホールディングス,情報・通信業,東証1部,3756
1933,モルフォ,情報・通信業,東証マザーズ,3653
1934,ビリングシステム,情報・通信業,東証マザーズ,3623
1935,アイティフォー,情報・通信業,東証1部,4743
1936,カナミックネットワーク,情報・通信業,東証マザーズ,3939
1937,ウォンテッドリー,情報・通信業,東証マザーズ,3991
1938,セレス,情報・通信業,東証1部,3696
1939,CACホールディングス,情報・通信業,東証1部,4725
1940,ダブルスタンダード,情報・通信業,東証マザーズ,3925
1941,中部日本放送,情報・通信業,名証1部,9402
1942,アドバンスト・メディア,情報・通信業,東証マザーズ,3773
1943,ジャステック,情報・通信業,東証1部,9717
1944,サイバネットシステム,情報・通信業,東証1部,4312
1945,コア,情報・通信業,東証1部,2359
1946,ディー・ディー・エス,情報・通信業,東証マザーズ,3782
1947,日本BS放送,情報・通信業,東証1部,9414
1948,ベルパーク,情報・通信業,東証JASDAQスタンダード,9441
1949,電算システム,情報・通信業,東証1部,3630
1950,エニグモ,情報・通信業,東証マザーズ,3665
1951,テラスカイ,情報・通信業,東証マザーズ,3915
1952,ソフトクリエイトホールディングス,情報・通信業,東証1部,3371
1953,エヌ・デーソフトウェア,情報・通信業,東証2部,3794
1954,シェアリングテクノロジー,情報・通信業,東証マザーズ,3989
1955,シンクロ・フード,情報・通信業,東証1部,3963
1956,パピレス,情報・通信業,東証JASDAQスタンダード,3641
1957,カヤック,情報・通信業,東証マザーズ,3904
1958,JBCCホールディングス,情報・通信業,東証1部,9889
1959,ベリサーブ,情報・通信業,東証1部,3724
1960,ファインデックス,情報・通信業,東証1部,3649
1961,インフォテリア,情報・通信業,東証マザーズ,3853
1962,JFEシステムズ,情報・通信業,東証2部,4832
1963,ユーザーローカル,情報・通信業,東証マザーズ,3984
1964,Aiming,情報・通信業,東証マザーズ,3911
1965,ソルクシーズ,情報・通信業,東証1部,4284
1966,テクノスジャパン,情報・通信業,東証1部,3666
1967,マークラインズ,情報・通信業,東証JASDAQスタンダード,3901
1968,フェイス,情報・通信業,東証1部,4295
1969,ネオジャパン,情報・通信業,東証マザーズ,3921
1970,eBASE,情報・通信業,東証1部,3835
1971,VOYAGEグループ,情報・通信業,東証1部,3688
1972,プロシップ,情報・通信業,東証1部,3763
1973,インテリジェントウェイブ,情報・通信業,東証JASDAQスタンダード,4847
1974,アイサンテクノロジー,情報・通信業,東証JASDAQスタンダード,4667
1975,オロ,情報・通信業,東証マザーズ,3983
1976,朝日ネット,情報・通信業,東証1部,3834
1977,日本通信,情報・通信業,東証1部,9424
1978,アバント,情報・通信業,東証2部,3836
1979,トーセ,情報・通信業,東証1部,4728
1980,インフォメーション・ディベロプメント,情報・通信業,東証1部,4709
1981,デジタル・インフォメーション・テクノロジー,情報・通信業,東証1部,3916
1982,AGS,情報・通信業,東証1部,3648
1983,エヌアイデイ,情報・通信業,東証JASDAQスタンダード,2349
1984,Ubicomホールディングス,情報・通信業,東証1部,3937
1985,富士通ビー・エス・シー,情報・通信業,東証JASDAQスタンダード,4793
1986,オルトプラス,情報・通信業,東証1部,3672
1987,ユニリタ,情報・通信業,東証JASDAQスタンダード,3800
1988,フォーカスシステムズ,情報・通信業,東証1部,4662
1989,サイバーステップ,情報・通信業,東証2部,3810
1990,CIJ,情報・通信業,東証1部,4826
1991,電算,情報・通信業,東証1部,3640
1992,マイネット,情報・通信業,東証1部,3928
1993,ビジネスブレイン太田昭和,情報・通信業,東証1部,9658
1994,TDCソフト,情報・通信業,東証1部,4687
1995,ワイヤレスゲート,情報・通信業,東証1部,9419
1996,フィスコ,情報・通信業,東証JASDAQグロース,3807
1997,システム情報,情報・通信業,東証JASDAQスタンダード,3677
1998,ASJ,情報・通信業,東証マザーズ,2351
1999,KSK,情報・通信業,東証JASDAQスタンダード,9687
2000,クラウドワークス,情報・通信業,東証マザーズ,3900
2001,RKB毎日放送,情報・通信業,福証,9407
2002,昭文社,情報・通信業,東証1部,9475
2003,ピー・シー・エー,情報・通信業,東証1部,9629
2004,構造計画研究所,情報・通信業,東証JASDAQスタンダード,4748
2005,Minoriソリューションズ,情報・通信業,東証1部,3822
2006,日本アジアグループ,情報・通信業,東証1部,3751
2007,PCIホールディングス,情報・通信業,東証1部,3918
2008,モバイルファクトリー,情報・通信業,東証1部,3912
2009,セック,情報・通信業,東証1部,3741
2010,ソフトブレーン,情報・通信業,東証1部,4779
2011,キューブシステム,情報・通信業,東証1部,2335
2012,日本コンピュータ・ダイナミクス,情報・通信業,東証JASDAQスタンダード,4783
2013,モブキャスト,情報・通信業,東証マザーズ,3664
2014,スカラ,情報・通信業,東証1部,4845
2015,JIEC,情報・通信業,東証2部,4291
2016,ユビキタス,情報・通信業,東証JASDAQスタンダード,3858
2017,アドソル日進,情報・通信業,東証1部,3837
2018,テックファームホールディングス,情報・通信業,東証JASDAQグロース,3625
2019,東邦システムサイエンス,情報・通信業,東証1部,4333
2020,SKIYAKI,情報・通信業,東証マザーズ,3995
2021,ジャパンシステム,情報・通信業,東証JASDAQスタンダード,9758
2022,ハイマックス,情報・通信業,東証1部,4299
2023,セグエグループ,情報・通信業,東証JASDAQスタンダード,3968
2024,enish,情報・通信業,東証1部,3667
2025,ヴィンクス,情報・通信業,東証1部,3784
2026,ブイキューブ,情報・通信業,東証1部,3681
2027,東洋ビジネスエンジニアリング,情報・通信業,東証1部,4828
2028,ジー・スリーホールディングス,情報・通信業,東証2部,3647
2029,ビーグリー,情報・通信業,東証マザーズ,3981
2030,うるる,情報・通信業,東証マザーズ,3979
2031,クロップス,情報・通信業,東証1部,9428
2032,クロス・マーケティンググループ,情報・通信業,東証マザーズ,3675
2033,ディー・エル・イー,情報・通信業,東証1部,3686
2034,ブロードバンドタワー,情報・通信業,東証JASDAQスタンダード,3776
2035,安川情報システム,情報・通信業,東証2部,2354
2036,アズジェント,情報・通信業,東証JASDAQスタンダード,4288
2037,情報企画,情報・通信業,東証2部,3712
2038,エヌ・ティ・ティ・データ・イントラマート,情報・通信業,東証マザーズ,3850
2039,エムアップ,情報・通信業,東証1部,3661
2040,SAMURAI＆J_PARTNERS,情報・通信業,東証JASDAQグロース,4764
2041,旭情報サービス,情報・通信業,東証2部,9799
2042,PR_TIMES,情報・通信業,東証マザーズ,3922
2043,ULSグループ,情報・通信業,東証JASDAQスタンダード,3798
2044,ショーケース・ティービー,情報・通信業,東証1部,3909
2045,エヌジェイホールディングス,情報・通信業,東証JASDAQスタンダード,9421
2046,日本ファルコム,情報・通信業,東証マザーズ,3723
2047,システムソフト,情報・通信業,東証1部,7527
2048,キャピタル・アセット・プランニング,情報・通信業,東証JASDAQスタンダード,3965
2049,アートスパークホールディングス,情報・通信業,東証2部,3663
2050,イマジニア,情報・通信業,東証JASDAQスタンダード,4644
2051,アイドママーケティングコミュニケーション,情報・通信業,東証1部,9466
2052,ナレッジスイート,情報・通信業,東証マザーズ,3999
2053,日本エンタープライズ,情報・通信業,東証1部,4829
2054,エルテス,情報・通信業,東証マザーズ,3967
2055,CRI・ミドルウェア,情報・通信業,東証マザーズ,3698
2056,フォーサイド,情報・通信業,東証JASDAQスタンダード,2330
2057,アルファポリス,情報・通信業,東証マザーズ,9467
2058,スペースシャワーネットワーク,情報・通信業,東証JASDAQスタンダード,4838
2059,パイプドHD,情報・通信業,東証1部,3919
2060,ホットリンク,情報・通信業,東証マザーズ,3680
2061,サイバーコム,情報・通信業,東証1部,3852
2062,ITbook,情報・通信業,東証マザーズ,3742
2063,日本プロセス,情報・通信業,東証JASDAQスタンダード,9651
2064,アイリッジ,情報・通信業,東証マザーズ,3917
2065,日本一ソフトウェア,情報・通信業,東証JASDAQスタンダード,3851
2066,ブレインパッド,情報・通信業,東証1部,3655
2067,クロスキャット,情報・通信業,東証JASDAQスタンダード,2307
2068,ロックオン,情報・通信業,東証マザーズ,3690
2069,IGポート,情報・通信業,東証JASDAQスタンダード,3791
2070,ソーシャルワイヤー,情報・通信業,東証マザーズ,3929
2071,アイル,情報・通信業,東証JASDAQグロース,3854
2072,デジタルアドベンチャー,情報・通信業,東証JASDAQグロース,4772
2073,モバイルクリエイト,情報・通信業,東証1部,3669
2074,システムリサーチ,情報・通信業,東証1部,3771
2075,オークファン,情報・通信業,東証マザーズ,3674
2076,Eストアー,情報・通信業,東証JASDAQスタンダード,4304
2077,ゲンダイエージェンシー,情報・通信業,東証JASDAQスタンダード,2411
2078,トレードワークス,情報・通信業,東証JASDAQスタンダード,3997
2079,GMOペパボ,情報・通信業,東証JASDAQスタンダード,3633
2080,さくらケーシーエス,情報・通信業,東証2部,4761
2081,データセクション,情報・通信業,東証マザーズ,3905
2082,ノムラシステムコーポレーション,情報・通信業,東証JASDAQスタンダード,3940
2083,NCS＆A,情報・通信業,東証2部,9709
2084,ウェルス・マネジメント,情報・通信業,東証2部,3772
2085,日本システム技術,情報・通信業,東証1部,4323
2086,テモナ,情報・通信業,東証マザーズ,3985
2087,エイトレッド,情報・通信業,東証マザーズ,3969
2088,エックスネット,情報・通信業,東証1部,4762
2089,Jストリーム,情報・通信業,東証マザーズ,4308
2090,ガーラ,情報・通信業,東証JASDAQスタンダード,4777
2091,サカイホールディングス,情報・通信業,東証JASDAQスタンダード,9446
2092,ユークス,情報・通信業,東証JASDAQスタンダード,4334
2093,ランドコンピュータ,情報・通信業,東証2部,3924
2094,データ・アプリケーション,情報・通信業,東証JASDAQスタンダード,3848
2095,菱友システムズ,情報・通信業,東証JASDAQスタンダード,4685
2096,ギガプライズ,情報・通信業,名証セントレックス,3830
2097,データホライゾン,情報・通信業,東証マザーズ,3628
2098,サイバーリンクス,情報・通信業,東証1部,3683
2099,フォーバルテレコム,情報・通信業,東証2部,9445
2100,アイレックス,情報・通信業,東証JASDAQスタンダード,6944
2101,アイ・エス・ビー,情報・通信業,東証1部,9702
2102,エンカレッジ・テクノロジ,情報・通信業,東証マザーズ,3682
2103,エイジア,情報・通信業,東証2部,2352
2104,アクロディア,情報・通信業,東証マザーズ,3823
2105,エムケイシステム,情報・通信業,東証JASDAQスタンダード,3910
2106,ベネフィットジャパン,情報・通信業,東証マザーズ,3934
2107,文溪堂,情報・通信業,名証2部,9471
2108,フライトホールディングス,情報・通信業,東証2部,3753
2109,みんなのウェディング,情報・通信業,東証マザーズ,3685
2110,ケイブ,情報・通信業,東証JASDAQスタンダード,3760
2111,ニーズウェル,情報・通信業,東証JASDAQスタンダード,3992
2112,CEホールディングス,情報・通信業,東証1部,4320
2113,アプリックス,情報・通信業,東証マザーズ,3727
2114,エディア,情報・通信業,東証マザーズ,3935
2115,シリコンスタジオ,情報・通信業,東証マザーズ,3907
2116,インプレスホールディングス,情報・通信業,東証1部,9479
2117,スマートバリュー,情報・通信業,東証JASDAQスタンダード,9417
2118,アイエックス・ナレッジ,情報・通信業,東証JASDAQスタンダード,9753
2119,アクセルマーク,情報・通信業,東証マザーズ,3624
2120,アイビーシー,情報・通信業,東証1部,3920
2121,サイオス,情報・通信業,東証2部,3744
2122,バリューゴルフ,情報・通信業,東証マザーズ,3931
2123,ジョルダン,情報・通信業,東証JASDAQスタンダード,3710
2124,シルバーエッグ・テクノロジー,情報・通信業,東証マザーズ,3961
2125,イーブックイニシアティブジャパン,情報・通信業,東証1部,3658
2126,SEホールディングス・アンド・インキュベーションズ,情報・通信業,東証JASDAQスタンダード,9478
2127,メディア工房,情報・通信業,東証マザーズ,3815
2128,新潟放送,情報・通信業,東証JASDAQスタンダード,9408
2129,クエスト,情報・通信業,東証JASDAQスタンダード,2332
2130,ボルテージ,情報・通信業,東証1部,3639
2131,ザッパラス,情報・通信業,東証1部,3770
2132,駅探,情報・通信業,東証マザーズ,3646
2133,ビーマップ,情報・通信業,東証JASDAQグロース,4316
2134,ジオネクスト,情報・通信業,東証JASDAQグロース,3777
2135,キーウェアソリューションズ,情報・通信業,東証2部,3799
2136,日本ラッド,情報・通信業,東証JASDAQスタンダード,4736
2137,クレオ,情報・通信業,東証JASDAQスタンダード,9698
2138,パシフィックシステム,情報・通信業,東証JASDAQスタンダード,3847
2139,エコモット,情報・通信業,札証アンビシャス,3987
2140,オリコン,情報・通信業,東証JASDAQスタンダード,4800
2141,チエル,情報・通信業,東証JASDAQスタンダード,3933
2142,はてな,情報・通信業,東証マザーズ,3930
2143,システムインテグレータ,情報・通信業,東証1部,3826
2144,オウケイウェイヴ,情報・通信業,名証セントレックス,3808
2145,エキサイト,情報・通信業,東証JASDAQスタンダード,3754
2146,両毛システムズ,情報・通信業,東証JASDAQスタンダード,9691
2147,メディアシーク,情報・通信業,東証マザーズ,4824
2148,ビーブレイクシステムズ,情報・通信業,東証マザーズ,3986
2149,リスクモンスター,情報・通信業,東証2部,3768
2150,アルファクス・フード・システム,情報・通信業,東証JASDAQグロース,3814
2151,インフォメーションクリエーティブ,情報・通信業,東証JASDAQスタンダード,4769
2152,ネットイヤーグループ,情報・通信業,東証マザーズ,3622
2153,SYSホールディングス,情報・通信業,東証JASDAQスタンダード,3988
2154,ネクストウェア,情報・通信業,東証JASDAQスタンダード,4814
2155,ドーン,情報・通信業,東証JASDAQスタンダード,2303
2156,すららネット,情報・通信業,東証マザーズ,3998
2157,ファステップス,情報・通信業,東証2部,2338
2158,GMOリサーチ,情報・通信業,東証マザーズ,3695
2159,ネクストジェン,情報・通信業,東証JASDAQグロース,3842
2160,ODKソリューションズ,情報・通信業,東証JASDAQスタンダード,3839
2161,コラボス,情報・通信業,東証マザーズ,3908
2162,ネオス,情報・通信業,東証1部,3627
2163,ソフィアホールディングス,情報・通信業,東証JASDAQスタンダード,6942
2164,トーシン,情報・通信業,東証JASDAQスタンダード,9444
2165,スターツ出版,情報・通信業,東証JASDAQスタンダード,7849
2166,ジャストプランニング,情報・通信業,東証JASDAQスタンダード,4287
2167,昭和システムエンジニアリング,情報・通信業,東証JASDAQスタンダード,4752
2168,ビーイング,情報・通信業,東証JASDAQスタンダード,4734
2169,大和コンピューター,情報・通信業,東証JASDAQスタンダード,3816
2170,sMedio,情報・通信業,東証マザーズ,3913
2171,ジェクシード,情報・通信業,東証JASDAQスタンダード,3719
2172,リアルワールド,情報・通信業,東証マザーズ,3691
2173,テクノマセマティカル,情報・通信業,東証2部,3787
2174,イノベーション,情報・通信業,東証マザーズ,3970
2175,ALBERT,情報・通信業,東証マザーズ,3906
2176,アイフリークモバイル,情報・通信業,東証JASDAQスタンダード,3845
2177,ソフトフロントホールディングス,情報・通信業,東証JASDAQグロース,2321
2178,ソケッツ,情報・通信業,東証マザーズ,3634
2179,アクモス,情報・通信業,東証JASDAQスタンダード,6888
2180,システムディ,情報・通信業,東証JASDAQスタンダード,3804
2181,メディカルネット,情報・通信業,東証マザーズ,3645
2182,グローバルウェイ,情報・通信業,東証マザーズ,3936
2183,図研エルミック,情報・通信業,東証2部,4770
2184,ガイアックス,情報・通信業,名証セントレックス,3775
2185,システムズ・デザイン,情報・通信業,東証JASDAQスタンダード,3766
2186,シャノン,情報・通信業,東証マザーズ,3976
2187,バリューデザイン,情報・通信業,東証マザーズ,3960
2188,アイスタディ,情報・通信業,東証2部,2345
2189,パス,情報・通信業,東証2部,3840
2190,セブンシーズホールディングス,情報・通信業,東証2部,3750
2191,アークン,情報・通信業,東証マザーズ,3927
2192,フォーバル・リアルストレート,情報・通信業,東証JASDAQスタンダード,9423
2193,新華ホールディングス,情報・通信業,東証2部,9399
2194,ティビィシィ・スキヤツト,情報・通信業,東証JASDAQスタンダード,3974
2195,いい生活,情報・通信業,東証2部,3796
2196,ソフトマックス,情報・通信業,東証マザーズ,3671
2197,アンドール,情報・通信業,東証JASDAQスタンダード,4640
2198,鈴与シンワート,情報・通信業,東証2部,9360
2199,協立情報通信,情報・通信業,東証JASDAQスタンダード,3670
2200,コムシード,情報・通信業,名証セントレックス,3739
2201,応用技術,情報・通信業,東証JASDAQスタンダード,4356
2202,ジーダット,情報・通信業,東証JASDAQスタンダード,3841
2203,中央経済社ホールディングス,情報・通信業,東証JASDAQスタンダード,9476
2204,インタートレード,情報・通信業,東証2部,3747
2205,セキュアヴェイル,情報・通信業,東証JASDAQグロース,3042
2206,KYCOMホールディングス,情報・通信業,東証JASDAQスタンダード,9685
2207,fonfun,情報・通信業,東証JASDAQスタンダード,2323
2208,エコミック,情報・通信業,札証アンビシャス,3802
2209,ジェイ・エスコムホールディングス,情報・通信業,東証JASDAQスタンダード,3779
2210,イメージ情報開発,情報・通信業,東証JASDAQグロース,3803
2211,アイ・ピー・エス,情報・通信業,東証JASDAQスタンダード,4335
2212,テスク,情報・通信業,名証2部,4349
2213,日本テレホン,情報・通信業,東証JASDAQスタンダード,9425
2214,フュージョン,情報・通信業,札証アンビシャス,3977
2215,メディアファイブ,情報・通信業,福証Q-Board,3824
2216,日本テクノ・ラボ,情報・通信業,札証アンビシャス,3849
2217,三菱商事,卸売業,東証1部,8058
2218,伊藤忠商事,卸売業,東証1部,8001
2219,三井物産,卸売業,東証1部,8031
2220,住友商事,卸売業,東証1部,8053
2221,豊田通商,卸売業,東証1部,8015
2222,丸紅,卸売業,東証1部,8002
2223,ミスミグループ本社,卸売業,東証1部,9962
2224,日立ハイテクノロジーズ,卸売業,東証1部,8036
2225,アルフレッサホールディングス,卸売業,東証1部,2784
2226,メディパルホールディングス,卸売業,東証1部,7459
2227,スズケン,卸売業,東証1部,9987
2228,キヤノンマーケティングジャパン,卸売業,東証1部,8060
2229,双日,卸売業,東証1部,2768
2230,PALTAC,卸売業,東証1部,8283
2231,第一興商,卸売業,東証1部,7458
2232,長瀬産業,卸売業,東証1部,8012
2233,トラスコ中山,卸売業,東証1部,9830
2234,日本ライフライン,卸売業,東証1部,7575
2235,阪和興業,卸売業,東証1部,8078
2236,日鉄住金物産,卸売業,東証1部,9810
2237,三菱食品,卸売業,東証1部,7451
2238,東邦ホールディングス,卸売業,東証1部,8129
2239,シップヘルスケアホールディングス,卸売業,東証1部,3360
2240,岩谷産業,卸売業,東証1部,8088
2241,オートバックスセブン,卸売業,東証1部,9832
2242,三谷商事,卸売業,東証2部,8066
2243,サンリオ,卸売業,東証1部,8136
2244,加藤産業,卸売業,東証1部,9869
2245,あいホールディングス,卸売業,東証1部,3076
2246,神戸物産,卸売業,東証1部,3038
2247,マクニカ・富士エレホールディングス,卸売業,東証1部,3132
2248,因幡電機産業,卸売業,東証1部,9934
2249,アズワン,卸売業,東証1部,7476
2250,サンゲツ,卸売業,東証1部,8130
2251,兼松,卸売業,東証1部,8020
2252,伊藤忠エネクス,卸売業,東証1部,8133
2253,山善,卸売業,東証1部,8051
2254,TOKAIホールディングス,卸売業,東証1部,3167
2255,リョーサン,卸売業,東証1部,8140
2256,シークス,卸売業,東証1部,7613
2257,三愛石油,卸売業,東証1部,8097
2258,モスフードサービス,卸売業,東証1部,8153
2259,稲畑産業,卸売業,東証1部,8098
2260,ペッパーフードサービス,卸売業,東証1部,3053
2261,黒田電気,卸売業,東証1部,7517
2262,あらた,卸売業,東証1部,2733
2263,正栄食品工業,卸売業,東証1部,8079
2264,ナガイレーベン,卸売業,東証1部,7447
2265,岡谷鋼機,卸売業,名証1部,7485
2266,ユアサ商事,卸売業,東証1部,8074
2267,コメダホールディングス,卸売業,東証1部,3543
2268,加賀電子,卸売業,東証1部,8154
2269,ダイワボウホールディングス,卸売業,東証1部,3107
2270,ドウシシャ,卸売業,東証1部,7483
2271,IDOM,卸売業,東証1部,7599
2272,イエローハット,卸売業,東証1部,9882
2273,伊藤忠食品,卸売業,東証1部,2692
2274,日伝,卸売業,東証1部,9902
2275,ワキタ,卸売業,東証1部,8125
2276,カメイ,卸売業,東証1部,8037
2277,日本紙パルプ商事,卸売業,東証1部,8032
2278,バイタルケーエスケー・ホールディングス,卸売業,東証1部,3151
2279,横浜冷凍,卸売業,東証1部,2874
2280,アルコニックス,卸売業,東証1部,3036
2281,ミツウロコグループホールディングス,卸売業,東証1部,8131
2282,西本Wismettacホールディングス,卸売業,東証1部,9260
2283,エレマテック,卸売業,東証1部,2715
2284,菱洋エレクトロ,卸売業,東証1部,8068
2285,三信電気,卸売業,東証1部,8150
2286,松田産業,卸売業,東証1部,7456
2287,蝶理,卸売業,東証1部,8014
2288,新光商事,卸売業,東証1部,8141
2289,スターゼン,卸売業,東証1部,8043
2290,ハピネット,卸売業,東証1部,7552
2291,立花エレテック,卸売業,東証1部,8159
2292,ジェコス,卸売業,東証1部,9991
2293,歯愛メディカル,卸売業,東証JASDAQスタンダード,3540
2294,伯東,卸売業,東証1部,7433
2295,小野建,卸売業,東証1部,7414
2296,ウイン・パートナーズ,卸売業,東証1部,3183
2297,カナデン,卸売業,東証1部,8081
2298,フィールズ,卸売業,東証1部,2767
2299,菱電商事,卸売業,東証1部,8084
2300,西華産業,卸売業,東証1部,8061
2301,進和,卸売業,東証1部,7607
2302,シナネンホールディングス,卸売業,東証1部,8132
2303,三洋貿易,卸売業,東証1部,3176
2304,第一実業,卸売業,東証1部,8059
2305,泉州電業,卸売業,東証1部,9824
2306,東テク,卸売業,東証1部,9960
2307,JALUX,卸売業,東証1部,2729
2308,トシン・グループ,卸売業,東証JASDAQスタンダード,2761
2309,UKCホールディングス,卸売業,東証1部,3156
2310,エフティグループ,卸売業,東証JASDAQスタンダード,2763
2311,内田洋行,卸売業,東証1部,8057
2312,中央自動車工業,卸売業,東証2部,8117
2313,サンワテクノス,卸売業,東証1部,8137
2314,JKホールディングス,卸売業,東証1部,9896
2315,モリト,卸売業,東証1部,9837
2316,大木ヘルスケアホールディングス,卸売業,東証JASDAQスタンダード,3417
2317,丸文,卸売業,東証1部,7537
2318,トーホー,卸売業,東証1部,8142
2319,シモジマ,卸売業,東証1部,7482
2320,コンドーテック,卸売業,東証1部,7438
2321,テンポスホールディングス,卸売業,東証JASDAQスタンダード,2751
2322,三共生興,卸売業,東証1部,8018
2323,クリヤマホールディングス,卸売業,東証2部,3355
2324,オーハシテクニカ,卸売業,東証1部,7628
2325,神鋼商事,卸売業,東証1部,8075
2326,萩原電気,卸売業,東証1部,7467
2327,佐藤商事,卸売業,東証1部,8065
2328,たけびし,卸売業,東証1部,7510
2329,高速,卸売業,東証1部,7504
2330,ダイトロン,卸売業,東証1部,7609
2331,都築電気,卸売業,東証2部,8157
2332,フルサト工業,卸売業,東証1部,8087
2333,テクノアソシエ,卸売業,東証2部,8249
2334,白銅,卸売業,東証1部,7637
2335,ヤギ,卸売業,東証2部,7460
2336,ヤマタネ,卸売業,東証1部,9305
2337,東陽テクニカ,卸売業,東証1部,8151
2338,バイテックホールディングス,卸売業,東証1部,9957
2339,マルイチ産商,卸売業,名証2部,8228
2340,シャクリー・グローバル・グループ,卸売業,東証JASDAQスタンダード,8205
2341,三谷産業,卸売業,東証1部,8285
2342,ヤマエ久野,卸売業,福証,8108
2343,上原成商事,卸売業,東証2部,8148
2344,清和中央ホールディングス,卸売業,東証JASDAQスタンダード,7531
2345,日本エム・ディ・エム,卸売業,東証1部,7600
2346,エクセル,卸売業,東証1部,7591
2347,堀田丸正,卸売業,東証2部,8105
2348,トーメンデバイス,卸売業,東証1部,2737
2349,フォーバル,卸売業,東証1部,8275
2350,スズデン,卸売業,東証1部,7480
2351,ラクト・ジャパン,卸売業,東証1部,3139
2352,タキヒヨー,卸売業,東証1部,9982
2353,八洲電機,卸売業,東証1部,3153
2354,明治電機工業,卸売業,東証1部,3388
2355,東京エレクトロンデバイス,卸売業,東証1部,2760
2356,アイ・テック,卸売業,東証JASDAQスタンダード,9964
2357,杉本商事,卸売業,東証1部,9932
2358,OCHIホールディングス,卸売業,東証1部,3166
2359,マルカキカイ,卸売業,東証1部,7594
2360,明和産業,卸売業,東証1部,8103
2361,光製作所,卸売業,東証JASDAQスタンダード,8191
2362,ルネサスイーストン,卸売業,東証1部,9995
2363,イノテック,卸売業,東証1部,9880
2364,ほくやく・竹山ホールディングス,卸売業,札証,3055
2365,佐鳥電機,卸売業,東証1部,7420
2366,椿本興業,卸売業,東証1部,8052
2367,小津産業,卸売業,東証1部,7487
2368,ジューテックホールディングス,卸売業,東証1部,3157
2369,大興電子通信,卸売業,東証2部,8023
2370,藤井産業,卸売業,東証JASDAQスタンダード,9906
2371,橋本総業ホールディングス,卸売業,東証1部,7570
2372,ユアサ・フナショク,卸売業,東証2部,8006
2373,イワキ,卸売業,東証1部,8095
2374,SPK,卸売業,東証1部,7466
2375,リックス,卸売業,東証1部,7525
2376,ヨンキュウ,卸売業,東証JASDAQスタンダード,9955
2377,日本電計,卸売業,東証JASDAQスタンダード,9908
2378,ナ・デックス,卸売業,東証JASDAQスタンダード,7435
2379,メディアスホールディングス,卸売業,東証1部,3154
2380,極東貿易,卸売業,東証1部,8093
2381,鳥羽洋行,卸売業,東証JASDAQスタンダード,7472
2382,中山福,卸売業,東証1部,7442
2383,ディーブイエックス,卸売業,東証1部,3079
2384,星医療酸器,卸売業,東証JASDAQスタンダード,7634
2385,イデアインターナショナル,卸売業,東証JASDAQグロース,3140
2386,ソーダニッカ,卸売業,東証1部,8158
2387,東京産業,卸売業,東証1部,8070
2388,昭光通商,卸売業,東証1部,8090
2389,OUGホールディングス,卸売業,東証1部,8041
2390,ハリマ共和物産,卸売業,東証2部,7444
2391,すてきナイスグループ,卸売業,東証1部,8089
2392,ムサシ,卸売業,東証JASDAQスタンダード,7521
2393,ラクーン,卸売業,東証1部,3031
2394,NaITO,卸売業,東証JASDAQスタンダード,7624
2395,南陽,卸売業,東証2部,7417
2396,トーカン,卸売業,名証2部,7648
2397,サトー商会,卸売業,東証JASDAQスタンダード,9996
2398,アイナボホールディングス,卸売業,東証JASDAQスタンダード,7539
2399,五洋インテックス,卸売業,東証JASDAQスタンダード,7519
2400,ヤガミ,卸売業,名証2部,7488
2401,丸藤シートパイル,卸売業,東証2部,8046
2402,カノークス,卸売業,名証2部,8076
2403,蔵王産業,卸売業,東証1部,9986
2404,尾家産業,卸売業,東証1部,7481
